,sampleID,dateTime,sourceCode,latitude,longitude,altitude,speed,heading,linkPVID,directionOfTravel,distFromRef,disFromLink
510,35008,7/7/2009 3:22:24 PM,13,52.39947346039121,9.735838025808329,111,0,169,51924241.0,T,-2.4144196998848537,1.006207001890523
511,35008,7/7/2009 3:22:24 PM,13,52.39947346039121,9.735838025808329,111,0,169,51924241.0,T,-2.4144196998848537,1.006207001890523
512,35008,7/7/2009 3:22:24 PM,13,52.39947346039121,9.735838025808329,111,0,169,51924241.0,T,-2.4144196998848537,1.006207001890523
513,35008,7/7/2009 3:22:24 PM,13,52.39947346039121,9.735838025808329,111,0,169,51924241.0,T,-2.4144196998848537,1.006207001890523
514,35008,7/7/2009 3:22:24 PM,13,52.39947346039121,9.735838025808329,111,0,169,51924241.0,T,-2.4144196998848537,1.006207001890523
515,35008,7/7/2009 3:22:24 PM,13,52.39947346039121,9.735838025808329,111,0,169,51924241.0,T,-2.4144196998848537,1.006207001890523
516,35008,7/7/2009 3:22:24 PM,13,52.39947346039121,9.735838025808329,111,0,169,51924241.0,T,-2.4144196998848537,1.006207001890523
517,35008,7/7/2009 3:22:24 PM,13,52.39947346039121,9.735838025808329,111,0,169,51924241.0,T,-2.4144196998848537,1.006207001890523
518,35008,7/7/2009 3:22:29 PM,13,52.399473125115,9.73583618178964,111,0,150,51924241.0,T,-2.4211714167944365,1.133879194533766
519,35008,7/7/2009 3:22:29 PM,13,52.399473125115,9.73583618178964,111,0,150,51924241.0,T,-2.4211714167944365,1.133879194533766
520,35008,7/7/2009 3:22:29 PM,13,52.399473125115,9.73583618178964,111,0,150,51924241.0,T,-2.4211714167944365,1.133879194533766
521,35008,7/7/2009 3:22:29 PM,13,52.399473125115,9.73583618178964,111,0,150,51924241.0,T,-2.4211714167944365,1.133879194533766
522,35008,7/7/2009 3:22:29 PM,13,52.399473125115,9.73583618178964,111,0,150,51924241.0,T,-2.4211714167944365,1.133879194533766
523,35008,7/7/2009 3:22:29 PM,13,52.399473125115,9.73583618178964,111,0,150,51924241.0,T,-2.4211714167944365,1.133879194533766
524,35008,7/7/2009 3:22:29 PM,13,52.399473125115,9.73583618178964,111,0,150,51924241.0,T,-2.4211714167944365,1.133879194533766
525,35008,7/7/2009 3:22:29 PM,13,52.399473125115,9.73583618178964,111,0,150,51924241.0,T,-2.4211714167944365,1.133879194533766
526,35008,7/7/2009 3:22:29 PM,13,52.399473125115,9.73583618178964,111,0,150,51924241.0,T,-2.4211714167944365,1.133879194533766
527,35008,7/7/2009 3:22:34 PM,13,52.3994726222008,9.735836349427698,111,0,179,51924241.0,T,-2.46203161852036,1.1263166448393735
528,35008,7/7/2009 3:22:34 PM,13,52.3994726222008,9.735836349427698,111,0,179,51924241.0,T,-2.46203161852036,1.1263166448393735
529,35008,7/7/2009 3:22:34 PM,13,52.3994726222008,9.735836349427698,111,0,179,51924241.0,T,-2.46203161852036,1.1263166448393735
530,35008,7/7/2009 3:22:34 PM,13,52.3994726222008,9.735836349427698,111,0,179,51924241.0,T,-2.46203161852036,1.1263166448393735
531,35008,7/7/2009 3:22:34 PM,13,52.3994726222008,9.735836349427698,111,0,179,51924241.0,T,-2.46203161852036,1.1263166448393735
532,35008,7/7/2009 3:22:34 PM,13,52.3994726222008,9.735836349427698,111,0,179,51924241.0,T,-2.46203161852036,1.1263166448393735
533,35008,7/7/2009 3:22:34 PM,13,52.3994726222008,9.735836349427698,111,0,179,51924241.0,T,-2.46203161852036,1.1263166448393735
534,35008,7/7/2009 3:22:34 PM,13,52.3994726222008,9.735836349427698,111,0,179,51924241.0,T,-2.46203161852036,1.1263166448393735
535,35008,7/7/2009 3:22:34 PM,13,52.3994726222008,9.735836349427698,111,0,179,51924241.0,T,-2.46203161852036,1.1263166448393735
536,35008,7/7/2009 3:22:39 PM,13,52.399473628029206,9.7358360979706,111,0,140,51924241.0,T,-2.380910492305417,1.1357540067708516
537,35008,7/7/2009 3:22:39 PM,13,52.399473628029206,9.7358360979706,111,0,140,51924241.0,T,-2.380910492305417,1.1357540067708516
538,35008,7/7/2009 3:22:39 PM,13,52.399473628029206,9.7358360979706,111,0,140,51924241.0,T,-2.380910492305417,1.1357540067708516
539,35008,7/7/2009 3:22:39 PM,13,52.399473628029206,9.7358360979706,111,0,140,51924241.0,T,-2.380910492305417,1.1357540067708516
540,35008,7/7/2009 3:22:39 PM,13,52.399473628029206,9.7358360979706,111,0,140,51924241.0,T,-2.380910492305417,1.1357540067708516
541,35008,7/7/2009 3:22:39 PM,13,52.399473628029206,9.7358360979706,111,0,140,51924241.0,T,-2.380910492305417,1.1357540067708516
542,35008,7/7/2009 3:22:39 PM,13,52.399473628029206,9.7358360979706,111,0,140,51924241.0,T,-2.380910492305417,1.1357540067708516
543,35008,7/7/2009 3:22:39 PM,13,52.399473628029206,9.7358360979706,111,0,140,51924241.0,T,-2.380910492305417,1.1357540067708516
544,35008,7/7/2009 3:22:39 PM,13,52.399473628029206,9.7358360979706,111,0,140,51924241.0,T,-2.380910492305417,1.1357540067708516
545,35008,7/7/2009 3:22:44 PM,13,52.399475052952795,9.735836349427698,111,0,161,51924241.0,T,-2.2705062965829814,1.1078874999020922
546,35008,7/7/2009 3:22:44 PM,13,52.399475052952795,9.735836349427698,111,0,161,51924241.0,T,-2.2705062965829814,1.1078874999020922
547,35008,7/7/2009 3:22:44 PM,13,52.399475052952795,9.735836349427698,111,0,161,51924241.0,T,-2.2705062965829814,1.1078874999020922
548,35008,7/7/2009 3:22:44 PM,13,52.399475052952795,9.735836349427698,111,0,161,51924241.0,T,-2.2705062965829814,1.1078874999020922
549,35008,7/7/2009 3:22:44 PM,13,52.399475052952795,9.735836349427698,111,0,161,51924241.0,T,-2.2705062965829814,1.1078874999020922
550,35008,7/7/2009 3:22:44 PM,13,52.399475052952795,9.735836349427698,111,0,161,51924241.0,T,-2.2705062965829814,1.1078874999020922
551,35008,7/7/2009 3:22:44 PM,13,52.399475052952795,9.735836349427698,111,0,161,51924241.0,T,-2.2705062965829814,1.1078874999020922
552,35008,7/7/2009 3:22:44 PM,13,52.399475052952795,9.735836349427698,111,0,161,51924241.0,T,-2.2705062965829814,1.1078874999020922
553,35008,7/7/2009 3:22:44 PM,13,52.399475052952795,9.735836349427698,111,0,161,51924241.0,T,-2.2705062965829814,1.1078874999020922
554,35008,7/7/2009 3:22:49 PM,13,52.3994768969715,9.73583651706576,111,0,147,51924241.0,T,-2.122169491436529,1.0825312940546503
555,35008,7/7/2009 3:22:49 PM,13,52.3994768969715,9.73583651706576,111,0,147,51924241.0,T,-2.122169491436529,1.0825312940546503
556,35008,7/7/2009 3:22:49 PM,13,52.3994768969715,9.73583651706576,111,0,147,51924241.0,T,-2.122169491436529,1.0825312940546503
557,35008,7/7/2009 3:22:49 PM,13,52.3994768969715,9.73583651706576,111,0,147,51924241.0,T,-2.122169491436529,1.0825312940546503
558,35008,7/7/2009 3:22:49 PM,13,52.3994768969715,9.73583651706576,111,0,147,51924241.0,T,-2.122169491436529,1.0825312940546503
559,35008,7/7/2009 3:22:49 PM,13,52.3994768969715,9.73583651706576,111,0,147,51924241.0,T,-2.122169491436529,1.0825312940546503
560,35008,7/7/2009 3:22:49 PM,13,52.3994768969715,9.73583651706576,111,0,147,51924241.0,T,-2.122169491436529,1.0825312940546503
561,35008,7/7/2009 3:22:49 PM,13,52.3994768969715,9.73583651706576,111,0,147,51924241.0,T,-2.122169491436529,1.0825312940546503
562,35008,7/7/2009 3:22:49 PM,13,52.3994768969715,9.73583651706576,111,0,147,51924241.0,T,-2.122169491436529,1.0825312940546503
563,35008,7/7/2009 3:22:54 PM,13,52.3994780704379,9.73583685234189,111,0,154,51924241.0,T,-2.028031621565536,1.0508835154974303
564,35008,7/7/2009 3:22:54 PM,13,52.3994780704379,9.73583685234189,111,0,154,51924241.0,T,-2.028031621565536,1.0508835154974303
565,35008,7/7/2009 3:22:54 PM,13,52.3994780704379,9.73583685234189,111,0,154,51924241.0,T,-2.028031621565536,1.0508835154974303
566,35008,7/7/2009 3:22:54 PM,13,52.3994780704379,9.73583685234189,111,0,154,51924241.0,T,-2.028031621565536,1.0508835154974303
567,35008,7/7/2009 3:22:54 PM,13,52.3994780704379,9.73583685234189,111,0,154,51924241.0,T,-2.028031621565536,1.0508835154974303
568,35008,7/7/2009 3:22:54 PM,13,52.3994780704379,9.73583685234189,111,0,154,51924241.0,T,-2.028031621565536,1.0508835154974303
569,35008,7/7/2009 3:22:54 PM,13,52.3994780704379,9.73583685234189,111,0,154,51924241.0,T,-2.028031621565536,1.0508835154974303
570,35008,7/7/2009 3:22:54 PM,13,52.3994780704379,9.73583685234189,111,0,154,51924241.0,T,-2.028031621565536,1.0508835154974303
571,35008,7/7/2009 3:22:54 PM,13,52.3994780704379,9.73583685234189,111,0,154,51924241.0,T,-2.028031621565536,1.0508835154974303
572,35008,7/7/2009 3:22:59 PM,13,52.3994791600853,9.73583727143705,111,0,169,51924241.0,T,-1.9401812429165441,1.0141834880511569
573,35008,7/7/2009 3:22:59 PM,13,52.3994791600853,9.73583727143705,111,0,169,51924241.0,T,-1.9401812429165441,1.0141834880511569
574,35008,7/7/2009 3:22:59 PM,13,52.3994791600853,9.73583727143705,111,0,169,51924241.0,T,-1.9401812429165441,1.0141834880511569
575,35008,7/7/2009 3:22:59 PM,13,52.3994791600853,9.73583727143705,111,0,169,51924241.0,T,-1.9401812429165441,1.0141834880511569
576,35008,7/7/2009 3:22:59 PM,13,52.3994791600853,9.73583727143705,111,0,169,51924241.0,T,-1.9401812429165441,1.0141834880511569
577,35008,7/7/2009 3:22:59 PM,13,52.3994791600853,9.73583727143705,111,0,169,51924241.0,T,-1.9401812429165441,1.0141834880511569
578,35008,7/7/2009 3:22:59 PM,13,52.3994791600853,9.73583727143705,111,0,169,51924241.0,T,-1.9401812429165441,1.0141834880511569
579,35008,7/7/2009 3:22:59 PM,13,52.3994791600853,9.73583727143705,111,0,169,51924241.0,T,-1.9401812429165441,1.0141834880511569
580,35008,7/7/2009 3:22:59 PM,13,52.3994791600853,9.73583727143705,111,0,169,51924241.0,T,-1.9401812429165441,1.0141834880511569
581,35008,7/7/2009 3:18:50 PM,13,52.4033599812537,9.734249319881199,110,0,172,51924151.0,T,42.216340430192545,67.25483614876894
582,35008,7/7/2009 3:18:50 PM,13,52.4033599812537,9.734249319881199,110,0,172,51924151.0,T,42.216340430192545,67.25483614876894
583,35008,7/7/2009 3:18:50 PM,13,52.4033599812537,9.734249319881199,110,0,172,51924151.0,T,42.216340430192545,67.25483614876894
584,35008,7/7/2009 3:18:50 PM,13,52.4033599812537,9.734249319881199,110,0,172,51924151.0,T,42.216340430192545,67.25483614876894
585,35008,7/7/2009 3:18:50 PM,13,52.4033599812537,9.734249319881199,110,0,172,51924151.0,T,42.216340430192545,67.25483614876894
586,35008,7/7/2009 3:18:50 PM,13,52.4033599812537,9.734249319881199,110,0,172,51924151.0,T,42.216340430192545,67.25483614876894
587,35008,7/7/2009 3:21:05 PM,13,52.403392419218996,9.73522044718266,108,17,168,51924151.0,T,-4.907013093190594,1.1977295667541341
588,35008,7/7/2009 3:21:05 PM,13,52.403392419218996,9.73522044718266,108,17,168,51924151.0,T,-4.907013093190594,1.1977295667541341
589,35008,7/7/2009 3:21:05 PM,13,52.403392419218996,9.73522044718266,108,17,168,51924151.0,T,-4.907013093190594,1.1977295667541341
590,35008,7/7/2009 3:21:05 PM,13,52.403392419218996,9.73522044718266,108,17,168,51924151.0,T,-4.907013093190594,1.1977295667541341
591,35008,7/7/2009 3:21:05 PM,13,52.403392419218996,9.73522044718266,108,17,168,51924151.0,T,-4.907013093190594,1.1977295667541341
592,35008,7/7/2009 3:21:05 PM,13,52.403392419218996,9.73522044718266,108,17,168,51924151.0,T,-4.907013093190594,1.1977295667541341
593,35008,7/7/2009 3:21:05 PM,13,52.403392419218996,9.73522044718266,108,17,168,51924151.0,T,-4.907013093190594,1.1977295667541341
594,35008,7/7/2009 3:21:05 PM,13,52.403392419218996,9.73522044718266,108,17,168,51924151.0,T,-4.907013093190594,1.1977295667541341
595,35008,7/7/2009 3:21:05 PM,13,52.403392419218996,9.73522044718266,108,17,168,51924151.0,T,-4.907013093190594,1.1977295667541341
596,35008,7/7/2009 3:21:10 PM,13,52.4030127190053,9.735288256779311,108,38,173,51924151.0,T,-25.568486347085614,1.0777588356621106
597,35008,7/7/2009 3:21:10 PM,13,52.4030127190053,9.735288256779311,108,38,173,51924151.0,T,-25.568486347085614,1.0777588356621106
598,35008,7/7/2009 3:21:10 PM,13,52.4030127190053,9.735288256779311,108,38,173,51924151.0,T,-25.568486347085614,1.0777588356621106
599,35008,7/7/2009 3:21:10 PM,13,52.4030127190053,9.735288256779311,108,38,173,51924151.0,T,-25.568486347085614,1.0777588356621106
600,35008,7/7/2009 3:21:10 PM,13,52.4030127190053,9.735288256779311,108,38,173,51924151.0,T,-25.568486347085614,1.0777588356621106
601,35008,7/7/2009 3:21:10 PM,13,52.4030127190053,9.735288256779311,108,38,173,51924151.0,T,-25.568486347085614,1.0777588356621106
602,35008,7/7/2009 3:21:10 PM,13,52.4030127190053,9.735288256779311,108,38,173,51924151.0,T,-25.568486347085614,1.0777588356621106
603,35008,7/7/2009 3:21:10 PM,13,52.4030127190053,9.735288256779311,108,38,173,51924151.0,T,-25.568486347085614,1.0777588356621106
604,35008,7/7/2009 3:21:10 PM,13,52.4030127190053,9.735288256779311,108,38,173,51924151.0,T,-25.568486347085614,1.0777588356621106
605,35008,7/7/2009 3:21:16 PM,13,52.402258682996,9.735440220683811,106,57,171,51924206.0,T,142.74537419304144,0.4324515497730808
606,35008,7/7/2009 3:21:16 PM,13,52.402258682996,9.735440220683811,106,57,171,51924206.0,T,142.74537419304144,0.4324515497730808
607,35008,7/7/2009 3:21:16 PM,13,52.402258682996,9.735440220683811,106,57,171,51924206.0,T,142.74537419304144,0.4324515497730808
608,35008,7/7/2009 3:21:16 PM,13,52.402258682996,9.735440220683811,106,57,171,51924206.0,T,142.74537419304144,0.4324515497730808
609,35008,7/7/2009 3:21:16 PM,13,52.402258682996,9.735440220683811,106,57,171,51924206.0,T,142.74537419304144,0.4324515497730808
610,35008,7/7/2009 3:21:16 PM,13,52.402258682996,9.735440220683811,106,57,171,51924206.0,T,142.74537419304144,0.4324515497730808
611,35008,7/7/2009 3:21:16 PM,13,52.402258682996,9.735440220683811,106,57,171,51924206.0,T,142.74537419304144,0.4324515497730808
612,35008,7/7/2009 3:21:16 PM,13,52.402258682996,9.735440220683811,106,57,171,51924206.0,T,142.74537419304144,0.4324515497730808
613,35008,7/7/2009 3:21:16 PM,13,52.402258682996,9.735440220683811,106,57,171,51924206.0,T,142.74537419304144,0.4324515497730808
614,35008,7/7/2009 3:21:22 PM,13,52.40137891843921,9.73560953512788,105,57,174,51924206.0,T,-28.015573501494234,1.899952137564434
615,35008,7/7/2009 3:21:22 PM,13,52.40137891843921,9.73560953512788,105,57,174,51924206.0,T,-28.015573501494234,1.899952137564434
616,35008,7/7/2009 3:21:22 PM,13,52.40137891843921,9.73560953512788,105,57,174,51924206.0,T,-28.015573501494234,1.899952137564434
617,35008,7/7/2009 3:21:22 PM,13,52.40137891843921,9.73560953512788,105,57,174,51924206.0,T,-28.015573501494234,1.899952137564434
618,35008,7/7/2009 3:21:22 PM,13,52.40137891843921,9.73560953512788,105,57,174,51924206.0,T,-28.015573501494234,1.899952137564434
619,35008,7/7/2009 3:21:22 PM,13,52.40137891843921,9.73560953512788,105,57,174,51924206.0,T,-28.015573501494234,1.899952137564434
620,35008,7/7/2009 3:21:22 PM,13,52.40137891843921,9.73560953512788,105,57,174,51924206.0,T,-28.015573501494234,1.899952137564434
621,35008,7/7/2009 3:21:22 PM,13,52.40137891843921,9.73560953512788,105,57,174,51924206.0,T,-28.015573501494234,1.899952137564434
622,35008,7/7/2009 3:21:22 PM,13,52.40137891843921,9.73560953512788,105,57,174,51924206.0,T,-28.015573501494234,1.899952137564434
623,35008,7/7/2009 3:21:27 PM,13,52.4007613398135,9.735699975863099,105,34,169,51924236.0,T,-24.785572353160347,1.5669600755863529
624,35008,7/7/2009 3:21:27 PM,13,52.4007613398135,9.735699975863099,105,34,169,51924236.0,T,-24.785572353160347,1.5669600755863529
625,35008,7/7/2009 3:21:27 PM,13,52.4007613398135,9.735699975863099,105,34,169,51924236.0,T,-24.785572353160347,1.5669600755863529
626,35008,7/7/2009 3:21:27 PM,13,52.4007613398135,9.735699975863099,105,34,169,51924236.0,T,-24.785572353160347,1.5669600755863529
627,35008,7/7/2009 3:21:27 PM,13,52.4007613398135,9.735699975863099,105,34,169,51924236.0,T,-24.785572353160347,1.5669600755863529
628,35008,7/7/2009 3:21:27 PM,13,52.4007613398135,9.735699975863099,105,34,169,51924236.0,T,-24.785572353160347,1.5669600755863529
629,35008,7/7/2009 3:21:27 PM,13,52.4007613398135,9.735699975863099,105,34,169,51924236.0,T,-24.785572353160347,1.5669600755863529
630,35008,7/7/2009 3:21:27 PM,13,52.4007613398135,9.735699975863099,105,34,169,51924236.0,T,-24.785572353160347,1.5669600755863529
631,35008,7/7/2009 3:21:27 PM,13,52.4007613398135,9.735699975863099,105,34,169,51924236.0,T,-24.785572353160347,1.5669600755863529
632,35008,7/7/2009 3:21:32 PM,13,52.4002900253981,9.73574557341635,105,37,175,51924236.0,T,-42.63851895315233,0.2752706304708331
633,35008,7/7/2009 3:21:32 PM,13,52.4002900253981,9.73574557341635,105,37,175,51924236.0,T,-42.63851895315233,0.2752706304708331
634,35008,7/7/2009 3:21:32 PM,13,52.4002900253981,9.73574557341635,105,37,175,51924236.0,T,-42.63851895315233,0.2752706304708331
635,35008,7/7/2009 3:21:32 PM,13,52.4002900253981,9.73574557341635,105,37,175,51924236.0,T,-42.63851895315233,0.2752706304708331
636,35008,7/7/2009 3:21:32 PM,13,52.4002900253981,9.73574557341635,105,37,175,51924236.0,T,-42.63851895315233,0.2752706304708331
637,35008,7/7/2009 3:21:32 PM,13,52.4002900253981,9.73574557341635,105,37,175,51924236.0,T,-42.63851895315233,0.2752706304708331
638,35008,7/7/2009 3:21:32 PM,13,52.4002900253981,9.73574557341635,105,37,175,51924236.0,T,-42.63851895315233,0.2752706304708331
639,35008,7/7/2009 3:21:32 PM,13,52.4002900253981,9.73574557341635,105,37,175,51924236.0,T,-42.63851895315233,0.2752706304708331
640,35008,7/7/2009 3:21:32 PM,13,52.4002900253981,9.73574557341635,105,37,175,51924236.0,T,-42.63851895315233,0.2752706304708331
641,35008,7/7/2009 3:21:37 PM,13,52.3998057190329,9.735803324729199,105,34,174,51924236.0,T,-27.3195391928004,0.31340066364381153
642,35008,7/7/2009 3:21:37 PM,13,52.3998057190329,9.735803324729199,105,34,174,51924236.0,T,-27.3195391928004,0.31340066364381153
643,35008,7/7/2009 3:21:37 PM,13,52.3998057190329,9.735803324729199,105,34,174,51924236.0,T,-27.3195391928004,0.31340066364381153
644,35008,7/7/2009 3:21:37 PM,13,52.3998057190329,9.735803324729199,105,34,174,51924236.0,T,-27.3195391928004,0.31340066364381153
645,35008,7/7/2009 3:21:37 PM,13,52.3998057190329,9.735803324729199,105,34,174,51924236.0,T,-27.3195391928004,0.31340066364381153
646,35008,7/7/2009 3:21:37 PM,13,52.3998057190329,9.735803324729199,105,34,174,51924236.0,T,-27.3195391928004,0.31340066364381153
647,35008,7/7/2009 3:21:37 PM,13,52.3998057190329,9.735803324729199,105,34,174,51924236.0,T,-27.3195391928004,0.31340066364381153
648,35008,7/7/2009 3:21:37 PM,13,52.3998057190329,9.735803324729199,105,34,174,51924236.0,T,-27.3195391928004,0.31340066364381153
649,35008,7/7/2009 3:21:37 PM,13,52.3998057190329,9.735803324729199,105,34,174,51924236.0,T,-27.3195391928004,0.31340066364381153
650,35008,7/7/2009 3:21:42 PM,13,52.3995925672352,9.73582469858229,106,6,177,51924236.0,T,-9.772234413618337,0.8465170498002607
651,35008,7/7/2009 3:21:42 PM,13,52.3995925672352,9.73582469858229,106,6,177,51924236.0,T,-9.772234413618337,0.8465170498002607
652,35008,7/7/2009 3:21:42 PM,13,52.3995925672352,9.73582469858229,106,6,177,51924236.0,T,-9.772234413618337,0.8465170498002607
653,35008,7/7/2009 3:21:42 PM,13,52.3995925672352,9.73582469858229,106,6,177,51924236.0,T,-9.772234413618337,0.8465170498002607
654,35008,7/7/2009 3:21:42 PM,13,52.3995925672352,9.73582469858229,106,6,177,51924236.0,T,-9.772234413618337,0.8465170498002607
655,35008,7/7/2009 3:21:42 PM,13,52.3995925672352,9.73582469858229,106,6,177,51924236.0,T,-9.772234413618337,0.8465170498002607
656,35008,7/7/2009 3:21:42 PM,13,52.3995925672352,9.73582469858229,106,6,177,51924236.0,T,-9.772234413618337,0.8465170498002607
657,35008,7/7/2009 3:21:42 PM,13,52.3995925672352,9.73582469858229,106,6,177,51924236.0,T,-9.772234413618337,0.8465170498002607
658,35008,7/7/2009 3:21:42 PM,13,52.3995925672352,9.73582469858229,106,6,177,51924236.0,T,-9.772234413618337,0.8465170498002607
659,35008,7/7/2009 3:21:47 PM,13,52.399584017693996,9.73582704551518,106,0,200,51924236.0,T,-8.924065309846725,0.7669373222782422
660,35008,7/7/2009 3:21:47 PM,13,52.399584017693996,9.73582704551518,106,0,200,51924236.0,T,-8.924065309846725,0.7669373222782422
661,35008,7/7/2009 3:21:47 PM,13,52.399584017693996,9.73582704551518,106,0,200,51924236.0,T,-8.924065309846725,0.7669373222782422
662,35008,7/7/2009 3:21:47 PM,13,52.399584017693996,9.73582704551518,106,0,200,51924236.0,T,-8.924065309846725,0.7669373222782422
663,35008,7/7/2009 3:21:47 PM,13,52.399584017693996,9.73582704551518,106,0,200,51924236.0,T,-8.924065309846725,0.7669373222782422
664,35008,7/7/2009 3:21:47 PM,13,52.399584017693996,9.73582704551518,106,0,200,51924236.0,T,-8.924065309846725,0.7669373222782422
665,35008,7/7/2009 3:21:47 PM,13,52.399584017693996,9.73582704551518,106,0,200,51924236.0,T,-8.924065309846725,0.7669373222782422
666,35008,7/7/2009 3:21:47 PM,13,52.399584017693996,9.73582704551518,106,0,200,51924236.0,T,-8.924065309846725,0.7669373222782422
667,35008,7/7/2009 3:21:47 PM,13,52.399584017693996,9.73582704551518,106,0,200,51924236.0,T,-8.924065309846725,0.7669373222782422
668,35008,7/7/2009 3:21:52 PM,13,52.399587873369505,9.73583165556192,106,0,108,51924236.0,T,-9.282158291195733,0.41863282207091534
669,35008,7/7/2009 3:21:52 PM,13,52.399587873369505,9.73583165556192,106,0,108,51924236.0,T,-9.282158291195733,0.41863282207091534
670,35008,7/7/2009 3:21:52 PM,13,52.399587873369505,9.73583165556192,106,0,108,51924236.0,T,-9.282158291195733,0.41863282207091534
671,35008,7/7/2009 3:21:52 PM,13,52.399587873369505,9.73583165556192,106,0,108,51924236.0,T,-9.282158291195733,0.41863282207091534
672,35008,7/7/2009 3:21:52 PM,13,52.399587873369505,9.73583165556192,106,0,108,51924236.0,T,-9.282158291195733,0.41863282207091534
673,35008,7/7/2009 3:21:52 PM,13,52.399587873369505,9.73583165556192,106,0,108,51924236.0,T,-9.282158291195733,0.41863282207091534
674,35008,7/7/2009 3:21:52 PM,13,52.399587873369505,9.73583165556192,106,0,108,51924236.0,T,-9.282158291195733,0.41863282207091534
675,35008,7/7/2009 3:21:52 PM,13,52.399587873369505,9.73583165556192,106,0,108,51924236.0,T,-9.282158291195733,0.41863282207091534
676,35008,7/7/2009 3:21:52 PM,13,52.399587873369505,9.73583165556192,106,0,108,51924236.0,T,-9.282158291195733,0.41863282207091534
677,35008,7/7/2009 3:21:57 PM,13,52.3995876219124,9.73583182319999,107,0,130,51924236.0,T,-9.25670658919663,0.40960867763190156
678,35008,7/7/2009 3:21:57 PM,13,52.3995876219124,9.73583182319999,107,0,130,51924236.0,T,-9.25670658919663,0.40960867763190156
679,35008,7/7/2009 3:21:57 PM,13,52.3995876219124,9.73583182319999,107,0,130,51924236.0,T,-9.25670658919663,0.40960867763190156
680,35008,7/7/2009 3:21:57 PM,13,52.3995876219124,9.73583182319999,107,0,130,51924236.0,T,-9.25670658919663,0.40960867763190156
681,35008,7/7/2009 3:21:57 PM,13,52.3995876219124,9.73583182319999,107,0,130,51924236.0,T,-9.25670658919663,0.40960867763190156
682,35008,7/7/2009 3:21:57 PM,13,52.3995876219124,9.73583182319999,107,0,130,51924236.0,T,-9.25670658919663,0.40960867763190156
683,35008,7/7/2009 3:21:57 PM,13,52.3995876219124,9.73583182319999,107,0,130,51924236.0,T,-9.25670658919663,0.40960867763190156
684,35008,7/7/2009 3:21:57 PM,13,52.3995876219124,9.73583182319999,107,0,130,51924236.0,T,-9.25670658919663,0.40960867763190156
685,35008,7/7/2009 3:21:57 PM,13,52.3995876219124,9.73583182319999,107,0,130,51924236.0,T,-9.25670658919663,0.40960867763190156
686,35008,7/7/2009 3:22:02 PM,13,52.3995645716786,9.735832661390301,108,0,57,51924236.0,T,-6.953042990799767,0.5671068500067665
687,35008,7/7/2009 3:22:02 PM,13,52.3995645716786,9.735832661390301,108,0,57,51924236.0,T,-6.953042990799767,0.5671068500067665
688,35008,7/7/2009 3:22:02 PM,13,52.3995645716786,9.735832661390301,108,0,57,51924236.0,T,-6.953042990799767,0.5671068500067665
689,35008,7/7/2009 3:22:02 PM,13,52.3995645716786,9.735832661390301,108,0,57,51924236.0,T,-6.953042990799767,0.5671068500067665
690,35008,7/7/2009 3:22:02 PM,13,52.3995645716786,9.735832661390301,108,0,57,51924236.0,T,-6.953042990799767,0.5671068500067665
691,35008,7/7/2009 3:22:02 PM,13,52.3995645716786,9.735832661390301,108,0,57,51924236.0,T,-6.953042990799767,0.5671068500067665
692,35008,7/7/2009 3:22:02 PM,13,52.3995645716786,9.735832661390301,108,0,57,51924236.0,T,-6.953042990799767,0.5671068500067665
693,35008,7/7/2009 3:22:02 PM,13,52.3995645716786,9.735832661390301,108,0,57,51924236.0,T,-6.953042990799767,0.5671068500067665
694,35008,7/7/2009 3:22:02 PM,13,52.3995645716786,9.735832661390301,108,0,57,51924236.0,T,-6.953042990799767,0.5671068500067665
695,35008,7/7/2009 3:22:07 PM,13,52.3995461314917,9.73583576269448,109,0,136,51924236.0,T,-5.042877769305456,0.5283553926879894
696,35008,7/7/2009 3:22:07 PM,13,52.3995461314917,9.73583576269448,109,0,136,51924236.0,T,-5.042877769305456,0.5283553926879894
697,35008,7/7/2009 3:22:07 PM,13,52.3995461314917,9.73583576269448,109,0,136,51924236.0,T,-5.042877769305456,0.5283553926879894
698,35008,7/7/2009 3:22:07 PM,13,52.3995461314917,9.73583576269448,109,0,136,51924236.0,T,-5.042877769305456,0.5283553926879894
699,35008,7/7/2009 3:22:07 PM,13,52.3995461314917,9.73583576269448,109,0,136,51924236.0,T,-5.042877769305456,0.5283553926879894
700,35008,7/7/2009 3:22:07 PM,13,52.3995461314917,9.73583576269448,109,0,136,51924236.0,T,-5.042877769305456,0.5283553926879894
701,35008,7/7/2009 3:22:07 PM,13,52.3995461314917,9.73583576269448,109,0,136,51924236.0,T,-5.042877769305456,0.5283553926879894
702,35008,7/7/2009 3:22:07 PM,13,52.3995461314917,9.73583576269448,109,0,136,51924236.0,T,-5.042877769305456,0.5283553926879894
703,35008,7/7/2009 3:22:07 PM,13,52.3995461314917,9.73583576269448,109,0,136,51924236.0,T,-5.042877769305456,0.5283553926879894
704,35008,7/7/2009 3:22:12 PM,13,52.399486368522,9.735850850120189,111,0,229,51924241.0,T,-1.3924092020267946,0.03811821360741377
705,35008,7/7/2009 3:22:12 PM,13,52.399486368522,9.735850850120189,111,0,229,51924241.0,T,-1.3924092020267946,0.03811821360741377
